kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
3246984;K00799.01;;FALSE POSITIVE;FALSE POSITIVE;773;0;0;1;0;1.626630225;1.02E-06;-1.02E-06;1.26;4827;-43;2.1145;0.0285;-0.0285;1.62E+03;1.90E+01;-1.90E+01;32.43;9.00E+00;-4.83E+00;1547;;;1355.88;1105.99;-486.6;103.6;5735;155;-172;4.41;124;-186;973;0.27;-145;294.36819;38.31028;15.279
3342970;K00800.01;Kepler-234 b;CONFIRMED;CANDIDATE;1;0;0;0;0;2.711504086;3.80E-06;-3.80E-06;23;405;-23;3.0099;0.0423;-0.0423;8.38E+02;1.45E+01;-1.45E+01;3.12;1.02E+00;-3.40E-01;1420;;;960.79;931.74;-309.76;64.5;6214;174;-239;4442;54;-216;1076;353;-118;291.65353;38.494659;15.541
3342970;K00800.02;Kepler-234 c;CONFIRMED;CANDIDATE;1;0;0;0;0;7.21203748;1.55E-05;-1.55E-05;12;394;-12;4.0491;58;-58;9.50E+02;1.95E+01;-1.95E+01;3.32;1.09E+00;-3.60E-01;1025;;;260.58;252.7;-84.01;51.5;6214;174;-239;4442;54;-216;1076;353;-118;291.65353;38.494659;15.541
12459725;K00789.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;1;14.1798187;1.64E-04;-1.64E-04;0.1601;0.2975;-0.16;2505;315;-315;4.60E+02;5.19E+01;-5.19E+01;1.88;7.10E-01;-1.40E-01;711;;;60.35;67.75;-14.34;11.2;5799;161;-168;4539;27;-275;878;333;-65;291.0448;51.321671;15.727
12470844;K00790.01;Kepler-233 b;CONFIRMED;CANDIDATE;1;0;0;0;0;8.47237911;1.56E-05;-1.56E-05;22;378;-22;2.7245;0.0484;-0.0484;1.12E+03;2.67E+01;-2.67E+01;2.59;3.70E-01;-2.20E-01;751;;;75.44;35.44;-19.3;47.6;5354;159;-159;4587;32;-104;788;113;-66;296.36652;51.319519;15.339
12470844;K00790.02;Kepler-233 c;CONFIRMED;CANDIDATE;989;0;0;0;0;60.4189369;5.04E-04;-5.04E-04;94;359;-94;5039;184;-184;9.31E+02;4.96E+01;-4.96E+01;2.36;3.40E-01;-2.00E-01;390;;;5.49;2.58;-1.4;20.1;5354;159;-159;4587;32;-104;788;113;-66;296.36652;51.319519;15.339
12644822;K00791.01;Kepler-682 b;CONFIRMED;CANDIDATE;1;0;0;0;0;12.61190435;6.65E-06;-6.65E-06;0.55;65;-128;5.1497;0.0592;-0.0592;6.11E+03;2.76E+01;-2.76E+01;7.4;2.20E+00;-7.30E-01;753;;;76.15;66.33;-21.39;277.2;5795;156;-173;4508;39;-208;919;273;-91;289.11221;51.737381;15.14
2440757;K00792.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1.433769925;7.41E-07;-7.41E-07;1268;5652;-123;1.8868;0.0232;-0.0232;1.98E+03;2.04E+01;-2.04E+01;46.58;8.01E+00;-8.00E+00;1920;;;3209.29;1411.94;-1136.62;112.6;6017;72;-90;4.22;156;-117;1339;0.23;-0.23;290.84369;37.728828;15.122
2445129;K00793.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;10.31872301;2.85E-05;-2.85E-05;1215;59.52;-463;3836;121;-121;8.72E+02;2.64E+01;-2.64E+01;28.59;8.61E+00;-3.69E+00;876;;;139.26;125.69;-46.77;38.2;5927;176;-193;4409;84;-196;1.06;319;-137;291.84891;37.713501;15.065
2713049;K00794.01;Kepler-683 b;CONFIRMED;CANDIDATE;1;0;0;0;0;2.539183147;5.07E-06;-5.07E-06;238;198;-238;2.4282;0.0559;-0.0559;3.82E+02;1.14E+01;-1.14E+01;2.06;2.90E-01;-2.80E-01;1332;;;743.09;290.34;-212.44;38.9;5519;82;-74;4.35;126;-103;1062;154;-0.14;291.43997;37.905659;15.026
3114167;K00795.01;Kepler-684 b;CONFIRMED;CANDIDATE;1;0;0;0;0;6.770300385;9.54E-06;-9.54E-06;838;83;-589;2.0844;0.0454;-0.0454;1.30E+03;2.97E+01;-2.97E+01;2.77;4.60E-01;-1.50E-01;812;;;102.87;53.88;-21.24;50.8;5653;166;-166;4656;28;-112;679;112;-37;290.87051;38.273628;15.591
3114661;K00796.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;0.444291966;9.70E-08;-9.70E-08;1258;334;-141;2.0792;0.0115;-0.0115;1.10E+04;4.59E+01;-4.59E+01;27.51;3.46E+00;-1.73E+00;1836;;;2706.26;1149.42;-599.58;299.7;5255;156;-156;4678;28;-83;636;0.08;-0.04;290.99689;38.28492;15.748
3115833;K00797.01;;CANDIDATE;CANDIDATE;1;0;0;0;0;10.181584;6.19E-06;-6.19E-06;0.92;7;-5;3.5089;0.0331;-0.0331;5.74E+03;5.32E+01;-5.32E+01;7.73;2.17E+00;-7.20E-01;812;;;102.91;86.75;-28.91;183.6;5988;179;-197;4541;48;-192;836;234;-78;291.28195;38.241669;15.657
4139816;K00812.02;Kepler-235 d;CONFIRMED;CANDIDATE;1;0;0;0;0;20.06036336;5.84E-05;-5.84E-05;556;323;-368;3.3203;0.0754;-0.0754;1.49E+03;4.51E+01;-4.51E+01;1.96;1.30E-01;-1.60E-01;361;;;4;0.89;-0.9;35.2;3950;70;-86;4754;42;-31;493;33;-0.04;286.07913;39.27832;15.954
4139816;K00812.03;Kepler-235 e;CONFIRMED;CANDIDATE;1;0;0;0;0;46.1842039;2.65E-04;-2.65E-04;13;415;-13;4758;0.13;-0.13;1.39E+03;5.64E+01;-5.64E+01;1.83;1.20E-01;-1.50E-01;273;;;1.32;0.29;-0.3;26;3950;70;-86;4754;42;-31;493;33;-0.04;286.07913;39.27832;15.954
8395660;K00116.04;Kepler-106 d;CONFIRMED;CANDIDATE;952;0;0;0;0;23.9800854;2.00E-04;-2.00E-04;0.95;4;-0.66;5351;177;-177;1.04E+02;6.50E+00;-6.50E+00;1.31;2.00E-01;-1.30E-01;649;;;41.94;17.84;-10.73;17.1;5854;105;-117;4406;0.09;-0.11;1012;154;-103;300.86398;44.337551;12.882
4139816;K00812.04;Kepler-235 c;CONFIRMED;CANDIDATE;994;0;0;0;0;7.82502168;3.89E-05;-3.89E-05;708;234;-487;2186;0.12;-0.12;5.21E+02;3.64E+01;-3.64E+01;1.2;8.00E-02;-1.00E-01;494;;;14.05;3.1;-3.19;15.9;3950;70;-86;4754;42;-31;493;33;-0.04;286.07913;39.27832;15.954
4275191;K00813.01;Kepler-688 b;CONFIRMED;CANDIDATE;1;0;0;0;0;3.895936525;7.71E-07;-7.71E-07;524;69;-237;2.3111;0.0302;-0.0302;8.54E+03;2.95E+01;-2.95E+01;7.34;1.53E+00;-6.50E-01;1005;;;241.62;155.31;-64.19;370.8;5557;167;-167;4592;34;-136;774;161;-69;294.65524;39.308361;15.725
4476123;K00814.01;Kepler-689 b;CONFIRMED;CANDIDATE;999;0;0;0;0;22.36646466;9.76E-05;-9.76E-05;0.4;66;-0.4;5228;122;-122;9.87E+02;3.51E+01;-3.51E+01;2.32;3.80E-01;-1.60E-01;536;;;19.45;10.29;-4.56;32.1;5395;160;-160;4615;32;-104;734;122;-52;294.71063;39.52174;15.583
3351888;K00801.01;Kepler-685 b;CONFIRMED;CANDIDATE;1;0;0;0;0;1.625522174;1.58E-07;-1.58E-07;76;22;-76;2.38963;0.00338;-0.00338;7.97E+03;1.18E+01;-1.18E+01;9.73;1.41E+00;-1.42E+00;1579;;;1467.41;576.36;-452.24;799.7;5539;83;-74;4322;137;-0.1;1106;161;-161;293.87192;38.422939;15.001
3453214;K00802.01;;CANDIDATE;CANDIDATE;1;0;0;0;0;19.62034692;3.73E-06;-3.73E-06;458;0.08;-165;2.0038;0.0292;-0.0292;2.17E+04;8.50E+01;-8.50E+01;13.6;1.82E+00;-9.20E-01;643;;;40.39;14.34;-7.31;340.5;5710;76;-85;4492;48;-112;905;121;-61;293.81619;38.563568;15.562
3554600;K00803.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;0;7.544039;1.02E-04;-1.02E-04;1175;33.63;-911;6222;731;-731;3.23E+02;2.82E+01;-2.82E+01;17.47;4.12E+00;-1.65E+00;838;;;116.46;81.18;-31.91;14.2;5657;152;-169;4567;38;-152;824;194;-78;293.94116;38.601101;15.559
3641726;K00804.01;;CANDIDATE;CANDIDATE;1;0;0;0;0;9.02930689;1.65E-05;-1.65E-05;24;401;-24;3.1449;0.0528;-0.0528;1.02E+03;2.19E+01;-2.19E+01;2.57;4.40E-01;-2.60E-01;757;;;77.75;43.01;-22.28;53.9;5349;167;-167;4526;63;-108;0.82;141;-82;290.33362;38.72823;15.387
3734868;K00805.01;;FALSE POSITIVE;FALSE POSITIVE;53;0;1;0;0;10.32803571;3.76E-06;-3.76E-06;281;0.04;-64;7.7915;0.0272;-0.0272;1.69E+04;3.18E+01;-3.18E+01;13.28;3.64E+00;-2.41E+00;843;;;119.31;98.49;-48.58;636.8;5627;169;-169;4359;0.18;-0.18;1024;0.28;-186;287.69675;38.886452;15.646
3832474;K00806.01;Kepler-30 d;CONFIRMED;CANDIDATE;1;0;0;0;0;143.2063047;2.35E-04;-2.35E-04;379;73;-273;8.9302;0.0961;-0.0961;1.06E+04;8.24E+01;-8.24E+01;8.9;8.20E-01;-3.80E-01;308;;;2.14;0.59;-0.35;138.8;5485;98;-120;4556;14;-81;867;79;-37;285.28363;38.947281;15.403
8395660;K00116.03;Kepler-106 b;CONFIRMED;CANDIDATE;0.95;0;0;0;0;6.164876;4.64E-05;-4.64E-05;646;323;-0.43;3262;186;-186;5.58E+01;4.30E+00;-4.30E+00;0.79;1.30E-01;-8.00E-02;1021;;;256.35;109.03;-65.57;14.4;5854;105;-117;4406;0.09;-0.11;1012;154;-103;300.86398;44.337551;12.882
3832474;K00806.02;Kepler-30 c;CONFIRMED;CANDIDATE;745;0;0;0;0;60.32494216;3.21E-05;-3.21E-05;224;67;-146;6.6188;0.0327;-0.0327;2.03E+04;6.40E+01;-6.40E+01;12.19;1.11E+00;-5.20E-01;411;;;6.77;1.89;-1.09;347.2;5485;98;-120;4556;14;-81;867;79;-37;285.28363;38.947281;15.403
3832474;K00806.03;Kepler-30 b;CONFIRMED;CANDIDATE;;0;0;0;0;29.1598615;2.53E-04;-2.53E-04;0.3619;0.0945;-0.3618;4803;0.2;-0.2;4.88E+02;4.35E+01;-4.35E+01;1.91;2.00E-01;-7.00E-02;524;;;17.85;5.61;-2.68;11.6;5485;99;-112;4556;14;-94;867;92;-34;285.28363;38.947281;15.403
3836375;K00807.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;1.540397253;2.70E-06;-2.70E-06;1225;6813;-101;2.1541;0.0846;-0.0846;8.16E+02;2.57E+01;-2.57E+01;25.69;7.44E+00;-2.33E+00;1470;;;1105.68;965.56;-306.98;38.8;5663;171;-188;4.53;36;-204;915;265;-83;286.92639;38.921631;15.974
3838486;K00808.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;2.99025443;1.17E-05;-1.17E-05;14;334;-14;5414;113;-113;5.89E+02;1.41E+01;-1.41E+01;1.7;1.00E-01;-1.50E-01;918;;;168.45;43.55;-45.45;48.5;4667;140;-154;4578;48;-28;731;42;-63;287.74881;38.92955;15.842
3935914;K00809.01;Kepler-686 b;CONFIRMED;CANDIDATE;1;0;0;0;0;1.594745374;1.13E-07;-1.13E-07;514;22;-37;1.9604;0.0106;-0.0106;1.50E+04;2.03E+01;-2.03E+01;11.3;3.09E+00;-1.33E+00;1539;;;1329.42;1067.75;-412.98;1009.3;5934;160;-178;4491;65;-195;893;244;-105;285.21381;39.027481;15.53
3940418;K00810.01;;CANDIDATE;CANDIDATE;1;0;0;0;0;4.783002698;5.43E-06;-5.43E-06;3;425;-3;2335;0.0332;-0.0332;1.01E+03;1.66E+01;-1.66E+01;2.5;3.40E-01;-1.90E-01;886;;;145.48;66.39;-35.12;70.6;5170;155;-155;4574;26;-97;807;111;-0.06;287.09399;39.060719;15.119
4049131;K00811.01;Kepler-687 b;CONFIRMED;CANDIDATE;1;0;0;0;0;20.50588921;3.21E-05;-3.21E-05;0.26;151;-0.26;4.0595;0.0481;-0.0481;2.11E+03;3.10E+01;-3.10E+01;3.41;2.80E-01;-3.10E-01;518;;;17.06;5.47;-4.61;78.5;4905;148;-148;4544;72;-44;761;63;-0.07;289.31543;39.153278;15.398
4139816;K00812.01;Kepler-235 b;CONFIRMED;CANDIDATE;1;0;0;0;0;3.340218842;3.18E-06;-3.18E-06;466;2;-437;1.9104;0.0318;-0.0318;1.63E+03;2.66E+01;-2.66E+01;2.03;1.30E-01;-1.70E-01;656;;;43.73;9.67;-9.92;71.6;3950;70;-86;4754;42;-31;493;33;-0.04;286.07913;39.27832;15.954
5287983;K00828.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;2.507089906;2.40E-06;-2.40E-06;1255;16.5;-349;2.0067;0.0427;-0.0427;1.34E+03;2.47E+01;-2.47E+01;30.26;9.57E+00;-3.19E+00;1326;;;730.47;699.82;-230.11;64.9;5926;184;-226;4506;54;-216;939;297;-99;295.37805;40.493401;15.555
5358241;K00829.01;Kepler-53 b;CONFIRMED;CANDIDATE;1;0;0;0;0;18.64932728;5.20E-05;-5.20E-05;0.08;329;-0.08;4.4056;0.0687;-0.0687;8.94E+02;2.09E+01;-2.09E+01;3.12;4.70E-01;-2.80E-01;701;;;57.13;22.99;-12.26;46.1;5775;78;-78;4405;66;-123;1053;161;-94;290.46176;40.562462;15.386
10875245;K00117.02;Kepler-107 c;CONFIRMED;CANDIDATE;1;0;0;0;0;4.90144976;1.07E-05;-1.07E-05;529;21;-0.46;4.1654;0.0585;-0.0585;1.41E+02;2.90E+00;-2.90E+00;1.7;8.00E-02;-5.00E-02;1262;;;598.74;84.12;-66.83;50.6;5847;64;-75;4191;0.02;-18;1402;63;-46;297.02826;48.208611;12.487
5358241;K00829.02;Kepler-53 d;CONFIRMED;CANDIDATE;998;0;0;0;0;9.75192101;4.83E-05;-4.83E-05;949;28;-673;4793;181;-181;4.18E+02;1.62E+01;-1.62E+01;2.76;4.30E-01;-2.40E-01;870;;;135.66;54.6;-29.09;28.5;5775;78;-78;4405;66;-123;1053;161;-94;290.46176;40.562462;15.386
5358241;K00829.03;Kepler-53 c;CONFIRMED;CANDIDATE;1;0;0;0;0;38.5576546;1.77E-04;-1.77E-04;911;25;-663;5794;199;-199;9.93E+02;2.68E+01;-2.68E+01;4.02;6.20E-01;-3.60E-01;550;;;21.71;8.73;-4.66;39.7;5775;78;-78;4405;66;-123;1053;161;-94;290.46176;40.562462;15.386
5358624;K00830.01;Kepler-428 b;CONFIRMED;CANDIDATE;0.99;0;0;0;0;3.525632539;1.50E-07;-1.50E-07;0.12;6;-84;2.59959;0.00079;-0.00079;2.23E+04;1.31E+01;-1.31E+01;11.58;9.00E-01;-4.80E-01;975;;;213.12;50.79;-29.54;1996.7;5150;82;-82;4572;0.02;-64;793;62;-33;290.58173;40.5774;15.224
4544670;K00815.01;;CANDIDATE;CANDIDATE;1;0;0;0;0;34.84398644;4.04E-05;-4.04E-05;934;575;-31;2.9315;0.0702;-0.0702;4.52E+03;8.25E+01;-8.25E+01;7.61;1.72E+00;-9.10E-01;511;;;16.1;11.1;-5.08;76.8;5509;166;-166;4482;81;-0.15;871;196;-105;285.92001;39.624828;15.684
4664847;K00816.01;Kepler-690 b;CONFIRMED;CANDIDATE;1;0;0;0;0;7.748094239;7.55E-06;-7.55E-06;517;237;-325;3.5957;43;-43;2.47E+03;2.57E+01;-2.57E+01;5.52;1.70E+00;-5.60E-01;964;;;204.39;186.49;-63.82;113.2;5973;169;-232;4439;52;-221;1085;334;-111;294.4899;39.771439;15.67
4725681;K00817.01;Kepler-236 c;CONFIRMED;CANDIDATE;1;0;0;0;0;23.96793669;9.25E-05;-9.25E-05;416;53;-416;3827;113;-113;1.18E+03;4.61E+01;-4.61E+01;1.8;1.00E-01;-1.50E-01;329;;;2.77;0.58;-0.64;27.5;3747;75;-83;4728;42;-25;524;0.03;-44;283.86639;39.898079;15.414
4725681;K00817.02;Kepler-236 b;CONFIRMED;CANDIDATE;995;0;0;0;0;8.29561738;2.37E-05;-2.37E-05;888;62;-612;1.3421;0.0773;-0.0773;8.24E+02;5.75E+01;-5.75E+01;1.82;1.00E-01;-1.50E-01;469;;;11.39;2.4;-2.65;17.9;3747;75;-83;4728;42;-25;524;0.03;-44;283.86639;39.898079;15.414
4913852;K00818.01;Kepler-691 b;CONFIRMED;CANDIDATE;1;0;0;0;0;8.11437482;1.09E-05;-1.09E-05;573;0;-468;2.2736;0.0447;-0.0447;1.56E+03;3.20E+01;-3.20E+01;2.1;1.40E-01;-1.60E-01;460;;;10.55;2.46;-2.31;56.4;3692;73;-83;4753;32;-39;517;35;-39;288.81201;40.033401;15.877
4932348;K00819.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;38.03672948;3.48E-06;-3.48E-06;501;3;-5;4.34617;0.00645;-0.00645;8.29E+04;8.33E+01;-8.33E+01;27.5;5.28E+00;-2.27E+00;500;;;14.81;8.85;-3.91;1300;5575;166;-183;4521;38;-152;932;179;-77;294.14789;40.055538;15.472
4936180;K00820.01;;CANDIDATE;CANDIDATE;0;0;0;0;0;4.64090031;1.49E-05;-1.49E-05;1.28;98;-0.07;35.512;274;-274;2.45E+03;1.17E+01;-1.17E+01;30.09;5.79E+00;-3.14E+00;1155;;;421.08;257.38;-124;296.9;6463;205;-205;4.5;87;-163;826;159;-86;295.11371;40.071171;15.27
11913073;K00011.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;3.747838198;3.90E-06;-3.90E-06;1121;1104;-35;5.0642;0.0445;-0.0445;6.16E+02;5.30E+00;-5.30E+00;13.65;3.11E+00;-1.04E+00;1031;;;266.76;180.49;-62.76;138.2;5514;149;-149;4569;29;-162;826;188;-63;291.06152;50.265129;13.496
10875245;K00117.01;Kepler-107 e;CONFIRMED;CANDIDATE;992;0;0;0;0;14.74914825;2.17E-05;-2.17E-05;173;262;-173;6.0995;44;-44;4.30E+02;4.20E+00;-4.20E+00;2.89;1.30E-01;-1.00E-01;874;;;137.91;19.38;-15.39;107.4;5847;64;-75;4191;0.02;-18;1402;63;-46;297.02826;48.208611;12.487
5021899;K00821.01;Kepler-692 b;CONFIRMED;CANDIDATE;1;0;0;0;0;21.81295996;7.23E-05;-7.23E-05;53;394;-53;4.3791;91;-91;1.18E+03;3.58E+01;-3.58E+01;3.38;9.10E-01;-4.90E-01;639;;;39.33;31.88;-13.85;37.8;5601;166;-166;4.41;116;-188;999;269;-145;294.77686;40.15374;15.54
5077629;K00822.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;7.91936937;2.04E-06;-2.04E-06;733;0.01;-11;3.3148;0.0209;-0.0209;1.51E+04;4.98E+01;-4.98E+01;10.34;2.59E+00;-8.70E-01;814;;;104;77.2;-26.78;389;5690;154;-172;4588;0.04;-0.16;776;195;-65;283.53845;40.217999;15.805
5115978;K00823.01;;CANDIDATE;CANDIDATE;;0;0;0;0;1.028436523;7.05E-07;-7.05E-07;1.5734;0.2599;-0.3164;1.8606;34;-34;8.10E+03;1.27E+02;-1.27E+02;72.77;2.77E+01;-8.60E+00;1947;;;3400.48;3879.25;-1109.02;89.6;6228;183;-219;4428;77;-272;0.99;377;-117;296.00699;40.295429;15.202
5164255;K00824.01;Kepler-693 b;CONFIRMED;CANDIDATE;1;0;0;0;0;15.37562369;1.02E-05;-1.02E-05;692;33;-66;3.3169;0.0645;-0.0645;1.53E+04;1.14E+02;-1.14E+02;11.01;4.40E-01;-8.20E-01;600;;;30.54;4.61;-5.99;166;4986;79;-79;4496;75;-25;833;33;-62;283.25354;40.358189;16.422
5252423;K00825.01;Kepler-237 c;CONFIRMED;CANDIDATE;1;0;0;0;0;8.10363271;2.03E-05;-2.03E-05;47;409;-47;3161;0.0635;-0.0635;8.88E+02;2.45E+01;-2.45E+01;2.11;1.80E-01;-2.00E-01;687;;;52.82;16.3;-14.35;39.3;4861;131;-146;4574;54;-41;732;62;-68;283.22141;40.421829;15.289
5252423;K00825.02;Kepler-237 b;CONFIRMED;CANDIDATE;1;0;0;0;0;4.71510843;1.94E-05;-1.94E-05;258;195;-258;2506;103;-103;4.18E+02;2.20E+01;-2.20E+01;1.46;1.20E-01;-1.40E-01;823;;;108.84;33.58;-29.57;21.3;4861;131;-146;4574;54;-41;732;62;-68;283.22141;40.421829;15.289
5272878;K00826.01;Kepler-694 b;CONFIRMED;CANDIDATE;1;0;0;0;0;6.365839713;8.06E-06;-8.06E-06;524;9;-0.46;2.9721;0.0408;-0.0408;7.81E+02;1.31E+01;-1.31E+01;2.44;6.00E-01;-2.10E-01;914;;;165.33;121.73;-40.81;70.8;5776;155;-155;4554;42;-168;849;212;-71;291.14951;40.420521;15.09
5283542;K00827.01;;FALSE POSITIVE;FALSE POSITIVE;37;0;0;1;0;5.97581754;1.12E-05;-1.12E-05;941;17;-618;3065;185;-185;9.62E+02;2.35E+01;-2.35E+01;3.86;1.32E+00;-4.40E-01;1047;;;284.25;295.54;-90.93;50.3;6108;193;-214;4471;54;-216;997;341;-114;294.22397;40.417858;15.546
5649215;K00839.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;2.446737317;3.09E-06;-3.09E-06;1241;1295;-135;4.7211;0.0546;-0.0546;1.18E+03;1.27E+01;-1.27E+01;26.25;6.90E+00;-2.47E+00;1261;;;597.19;461.45;-162.49;110.2;5764;154;-171;4548;35;-184;863;227;-81;298.96112;40.862808;15.021
5651104;K00840.01;Kepler-695 b;CONFIRMED;CANDIDATE;1;0;0;0;0;3.04033046;3.37E-07;-3.37E-07;736;13;-24;1.8411;0.0168;-0.0168;1.09E+04;2.58E+01;-2.58E+01;8.99;8.00E-01;-9.90E-01;1021;;;257.29;86.59;-76.86;568.2;5035;151;-151;4519;84;-63;791;71;-87;299.3161;40.82238;15.028
5792202;K00841.01;Kepler-27 b;CONFIRMED;CANDIDATE;1;0;0;0;0;15.33528675;1.99E-05;-1.99E-05;773;6;-543;3897;0.0771;-0.0771;3.08E+03;3.90E+01;-3.90E+01;5;4.90E-01;-1.80E-01;610;;;32.67;9.96;-4.63;86.6;5251;105;-105;4581;0.01;-85;817;0.08;-29;292.23676;41.08588;15.855
10875245;K00117.04;Kepler-107 d;CONFIRMED;CANDIDATE;998;0;0;0;0;7.95825328;7.67E-05;-7.67E-05;706;237;-494;4377;229;-229;5.00E+01;3.70E+00;-3.70E+00;1.06;5.00E-02;-4.00E-02;1074;;;314.15;44.14;-35.07;14.7;5847;64;-75;4191;0.02;-18;1402;63;-46;297.02826;48.208611;12.487
5792202;K00841.02;Kepler-27 c;CONFIRMED;CANDIDATE;1;0;0;0;0;31.33046135;3.98E-05;-3.98E-05;798;21;-43;5176;102;-102;5.07E+03;4.84E+01;-4.84E+01;6.5;6.40E-01;-2.30E-01;481;;;12.61;3.84;-1.79;117.2;5251;105;-105;4581;0.01;-85;817;0.08;-29;292.23676;41.08588;15.855
5370302;K00831.01;;FALSE POSITIVE;FALSE POSITIVE;6;0;1;0;0;3.9043425;1.34E-06;-1.34E-06;709;11;-15;3831;0.0271;-0.0271;1.62E+04;6.21E+01;-6.21E+01;12.28;3.56E+00;-1.19E+00;1104;;;351.05;298.42;-97.69;323.4;5810;157;-175;4526;0.05;-0.2;898;0.26;-87;294.05676;40.549679;15.016
5372966;K00832.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;9.286358079;5.46E-07;-5.46E-07;377;9;-9;3.49949;0.00533;-0.00533;4.48E+04;3.28E+01;-3.28E+01;17.61;4.05E+00;-1.87E+00;796;;;95.03;66.72;-27.73;1671.1;5670;169;-169;4523;66;-154;821;189;-87;294.74396;40.53392;15.365
5376067;K00833.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;3.951405455;2.26E-06;-2.26E-06;1276;6027;-214;2.1862;0.0267;-0.0267;2.45E+03;2.52E+01;-2.52E+01;31.44;8.94E+00;-2.96E+00;1133;;;388.71;333.12;-106.59;117.2;6046;182;-182;4539;48;-204;869;247;-82;295.50439;40.505489;15.446
5436502;K00834.01;Kepler-238 e;CONFIRMED;CANDIDATE;999;0;0;0;0;23.65369415;1.75E-05;-1.75E-05;8;169;-8;8.2183;21;-21;3.34E+03;1.32E+01;-1.32E+01;7.89;1.38E+00;-1.52E+00;731;;;67.65;33.37;-26.59;266.3;5739;114;-103;4191;162;-108;1384;242;-266;287.89713;40.637821;15.084
5436502;K00834.02;Kepler-238 d;CONFIRMED;CANDIDATE;996;0;0;0;0;13.23352214;4.50E-05;-4.50E-05;14;399;-14;6.7372;0.0875;-0.0875;5.05E+02;1.08E+01;-1.08E+01;3.06;5.40E-01;-5.80E-01;888;;;146.67;72.35;-57.65;49.1;5739;114;-103;4191;162;-108;1384;242;-266;287.89713;40.637821;15.084
5436502;K00834.03;Kepler-238 c;CONFIRMED;CANDIDATE;997;0;0;0;0;6.15560285;2.70E-05;-2.70E-05;235;204;-235;4.9843;0.0994;-0.0994;2.85E+02;8.60E+00;-8.60E+00;2.32;4.00E-01;-4.50E-01;1146;;;406.94;200.73;-159.95;35.1;5739;114;-103;4191;162;-108;1384;242;-266;287.89713;40.637821;15.084
5436502;K00834.04;Kepler-238 b;CONFIRMED;CANDIDATE;1;0;0;0;0;2.090811305;9.57E-06;-9.57E-06;746;53;-521;3388;106;-106;1.16E+02;6.40E+00;-6.40E+00;1.62;2.80E-01;-3.20E-01;1642;;;1718.04;847.46;-675.28;19.9;5739;114;-103;4191;162;-108;1384;242;-266;287.89713;40.637821;15.084
10875245;K00117.03;Kepler-107 b;CONFIRMED;CANDIDATE;995;0;0;0;0;3.180027898;7.28E-06;-7.28E-06;196;242;-196;3.5797;0.0558;-0.0558;1.20E+02;2.70E+00;-2.70E+00;1.53;7.00E-02;-5.00E-02;1458;;;1066.86;149.88;-119.09;50.4;5847;64;-75;4191;0.02;-18;1402;63;-46;297.02826;48.208611;12.487
5436502;K00834.05;Kepler-238 f;CONFIRMED;CANDIDATE;989;0;0;0;0;50.4467417;6.51E-04;-6.51E-04;379;111;-378;7159;247;-247;3.70E+02;2.01E+01;-2.01E+01;2.67;4.70E-01;-5.10E-01;568;;;24.64;12.16;-9.68;19.4;5739;114;-103;4191;162;-108;1384;242;-266;287.89713;40.637821;15.084
5456651;K00835.01;Kepler-239 b;CONFIRMED;CANDIDATE;1;0;0;0;0;11.76307164;2.04E-05;-2.04E-05;48;393;-48;2.9076;0.05;-0.05;1.04E+03;2.39E+01;-2.39E+01;2.35;1.70E-01;-8.00E-02;616;;;33.99;8.24;-4.84;48.9;4959;99;;4603;11;-0.06;756;54;-27;294.20215;40.66341;15.208
5456651;K00835.02;Kepler-239 c;CONFIRMED;CANDIDATE;878;0;0;0;0;56.2279271;3.13E-04;-3.13E-04;0.7;208;-496;3.57;134;-134;8.63E+02;4.49E+01;-4.49E+01;2.37;1.70E-01;-9.00E-02;366;;;4.22;1.02;-0.6;20.9;4959;99;0;4603;11;-0.06;756;54;-27;294.20215;40.66341;15.208
